_time,index,host.name,event.code,UserAccount,SourceIP
2022-02-19T19:04:29.640+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.132
2022-02-19T19:05:46.903+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.50.101
2022-02-19T19:05:46.903+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.50.101
2022-02-19T19:05:46.903+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.50.101
2022-02-19T19:05:46.903+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.50.101
2022-02-19T19:06:46.152+0000,wineventlogs,dc02.magnumtempus.financial,4624,lex.perrin,172.16.50.143
2022-02-19T19:06:46.251+0000,wineventlogs,dc.magnumtempus.financial,4624,lex.perrin,172.16.50.143
2022-02-19T19:06:46.251+0000,wineventlogs,dc.magnumtempus.financial,4624,lex.perrin,172.16.50.143
2022-02-19T19:06:46.251+0000,wineventlogs,dc.magnumtempus.financial,4624,lex.perrin,172.16.50.143
2022-02-19T19:06:46.251+0000,wineventlogs,dc.magnumtempus.financial,4624,lex.perrin,172.16.50.143
2022-02-19T19:06:46.251+0000,wineventlogs,dc.magnumtempus.financial,4624,lex.perrin,172.16.50.143
2022-02-19T19:07:53.341+0000,wineventlogs,files.magnumtempus.financial,4624,norma.gene,172.16.50.144
2022-02-19T19:07:53.341+0000,wineventlogs,files.magnumtempus.financial,4624,norma.gene,172.16.50.144
2022-02-19T19:07:53.341+0000,wineventlogs,files.magnumtempus.financial,4624,norma.gene,172.16.50.144
2022-02-19T19:07:53.341+0000,wineventlogs,files.magnumtempus.financial,4624,norma.gene,172.16.50.144
2022-02-19T19:09:40.101+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.21.100
2022-02-19T19:09:41.969+0000,wineventlogs,files.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:09:41.969+0000,wineventlogs,files.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:09:41.969+0000,wineventlogs,files.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:09:41.969+0000,wineventlogs,files.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:09:43.289+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.50.132
2022-02-19T19:09:43.299+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.21.100
2022-02-19T19:09:57.427+0000,wineventlogs,rdp01.magnumtempus.financial,4624,Administrator,172.16.21.100
2022-02-19T19:10:06.757+0000,wineventlogs,rdp01.magnumtempus.financial,4624,Administrator,172.16.21.100
2022-02-19T19:10:06.870+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.50.132
2022-02-19T19:10:07.088+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.50.132
2022-02-19T19:10:07.088+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.50.132
2022-02-19T19:10:07.088+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.50.132
2022-02-19T19:10:07.090+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.50.132
2022-02-19T19:10:07.474+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.50.132
2022-02-19T19:10:07.474+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.50.132
2022-02-19T19:10:07.474+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.50.132
2022-02-19T19:10:07.474+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.50.132
2022-02-19T19:10:10.113+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T19:10:10.113+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T19:10:10.114+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T19:10:10.114+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T19:10:48.023+0000,wineventlogs,wkst03.magnumtempus.financial,4624,matt.tristique,172.16.21.100
2022-02-19T19:10:50.924+0000,wineventlogs,dc02.magnumtempus.financial,4624,matt.tristique,172.16.50.132
2022-02-19T19:10:51.330+0000,wineventlogs,files.magnumtempus.financial,4624,matt.tristique,172.16.50.132
2022-02-19T19:10:51.338+0000,wineventlogs,files.magnumtempus.financial,4624,matt.tristique,172.16.50.132
2022-02-19T19:10:51.339+0000,wineventlogs,files.magnumtempus.financial,4624,matt.tristique,172.16.50.132
2022-02-19T19:10:51.339+0000,wineventlogs,files.magnumtempus.financial,4624,matt.tristique,172.16.50.132
2022-02-19T19:10:51.537+0000,wineventlogs,wkst03.magnumtempus.financial,4624,matt.tristique,172.16.21.100
2022-02-19T19:10:51.945+0000,wineventlogs,dc02.magnumtempus.financial,4624,matt.tristique,172.16.50.132
2022-02-19T19:10:51.945+0000,wineventlogs,dc02.magnumtempus.financial,4624,matt.tristique,172.16.50.132
2022-02-19T19:10:51.945+0000,wineventlogs,dc02.magnumtempus.financial,4624,matt.tristique,172.16.50.132
2022-02-19T19:10:51.945+0000,wineventlogs,dc02.magnumtempus.financial,4624,matt.tristique,172.16.50.132
2022-02-19T19:10:52.081+0000,wineventlogs,dc.magnumtempus.financial,4624,matt.tristique,172.16.50.132
2022-02-19T19:11:39.564+0000,wineventlogs,files.magnumtempus.financial,4624,reggie.habeo,172.16.50.137
2022-02-19T19:11:39.564+0000,wineventlogs,files.magnumtempus.financial,4624,reggie.habeo,172.16.50.137
2022-02-19T19:11:39.564+0000,wineventlogs,files.magnumtempus.financial,4624,reggie.habeo,172.16.50.137
2022-02-19T19:11:39.564+0000,wineventlogs,files.magnumtempus.financial,4624,reggie.habeo,172.16.50.137
2022-02-19T19:11:46.619+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.136
2022-02-19T19:11:54.715+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.137
2022-02-19T19:11:55.724+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.140
2022-02-19T19:12:02.766+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.55.110
2022-02-19T19:12:20.838+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.55.110
2022-02-19T19:12:20.838+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.136
2022-02-19T19:12:25.860+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.140
2022-02-19T19:12:25.860+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.137
2022-02-19T19:12:40.946+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.55.110
2022-02-19T19:12:40.949+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.136
2022-02-19T19:12:48.991+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.140
2022-02-19T19:12:48.991+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.137
2022-02-19T19:12:59.033+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.136
2022-02-19T19:12:59.033+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.55.110
2022-02-19T19:13:04.049+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.140
2022-02-19T19:13:04.049+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.137
2022-02-19T19:13:10.072+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.136
2022-02-19T19:13:10.072+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.136
2022-02-19T19:13:10.072+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.55.110
2022-02-19T19:13:16.120+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.137
2022-02-19T19:13:16.124+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.140
2022-02-19T19:13:24.195+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.50.101
2022-02-19T19:13:24.195+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.50.101
2022-02-19T19:13:24.195+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.50.101
2022-02-19T19:13:24.195+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.50.101
2022-02-19T19:13:26.199+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.50.100
2022-02-19T19:13:33.241+0000,wineventlogs,files.magnumtempus.financial,4624,clarie.insigni,172.16.50.142
2022-02-19T19:13:33.241+0000,wineventlogs,files.magnumtempus.financial,4624,clarie.insigni,172.16.50.142
2022-02-19T19:13:33.241+0000,wineventlogs,files.magnumtempus.financial,4624,clarie.insigni,172.16.50.142
2022-02-19T19:13:33.241+0000,wineventlogs,files.magnumtempus.financial,4624,clarie.insigni,172.16.50.142
2022-02-19T19:14:31.613+0000,wineventlogs,files.magnumtempus.financial,4624,reggie.habeo,172.16.50.137
2022-02-19T19:14:31.613+0000,wineventlogs,files.magnumtempus.financial,4624,reggie.habeo,172.16.50.137
2022-02-19T19:14:31.613+0000,wineventlogs,files.magnumtempus.financial,4624,reggie.habeo,172.16.50.137
2022-02-19T19:14:31.613+0000,wineventlogs,files.magnumtempus.financial,4624,reggie.habeo,172.16.50.137
2022-02-19T19:15:53.088+0000,wineventlogs,files.magnumtempus.financial,4624,reggie.habeo,172.16.50.137
2022-02-19T19:15:53.088+0000,wineventlogs,files.magnumtempus.financial,4624,reggie.habeo,172.16.50.137
2022-02-19T19:15:53.089+0000,wineventlogs,files.magnumtempus.financial,4624,reggie.habeo,172.16.50.137
2022-02-19T19:15:53.089+0000,wineventlogs,files.magnumtempus.financial,4624,reggie.habeo,172.16.50.137
2022-02-19T19:16:34.290+0000,wineventlogs,rdp01.magnumtempus.financial,4624,Administrator,172.16.21.100
2022-02-19T19:16:36.631+0000,wineventlogs,rdp01.magnumtempus.financial,4624,Administrator,172.16.21.100
2022-02-19T19:17:45.473+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T19:17:45.473+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T19:17:45.473+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T19:17:45.473+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T19:17:51.107+0000,wineventlogs,dc02.magnumtempus.financial,4624,karen.metuens,172.16.50.144
2022-02-19T19:17:51.107+0000,wineventlogs,dc02.magnumtempus.financial,4624,karen.metuens,172.16.50.144
2022-02-19T19:17:51.107+0000,wineventlogs,dc02.magnumtempus.financial,4624,karen.metuens,172.16.50.144
2022-02-19T19:17:51.108+0000,wineventlogs,dc02.magnumtempus.financial,4624,karen.metuens,172.16.50.144
2022-02-19T19:17:51.108+0000,wineventlogs,dc02.magnumtempus.financial,4624,karen.metuens,172.16.50.144
2022-02-19T19:17:51.108+0000,wineventlogs,dc02.magnumtempus.financial,4624,karen.metuens,172.16.50.144
2022-02-19T19:17:51.501+0000,wineventlogs,files.magnumtempus.financial,4624,timothy.vanidicus,172.16.50.140
2022-02-19T19:17:51.501+0000,wineventlogs,files.magnumtempus.financial,4624,timothy.vanidicus,172.16.50.140
2022-02-19T19:17:51.501+0000,wineventlogs,files.magnumtempus.financial,4624,timothy.vanidicus,172.16.50.140
2022-02-19T19:17:51.501+0000,wineventlogs,files.magnumtempus.financial,4624,timothy.vanidicus,172.16.50.140
2022-02-19T19:18:01.573+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T19:18:01.574+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T19:18:01.575+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T19:18:01.575+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T19:18:41.693+0000,wineventlogs,files.magnumtempus.financial,4624,amanda.nuensis,172.16.50.130
2022-02-19T19:18:41.693+0000,wineventlogs,files.magnumtempus.financial,4624,amanda.nuensis,172.16.50.130
2022-02-19T19:18:41.693+0000,wineventlogs,files.magnumtempus.financial,4624,amanda.nuensis,172.16.50.130
2022-02-19T19:18:41.693+0000,wineventlogs,files.magnumtempus.financial,4624,amanda.nuensis,172.16.50.130
2022-02-19T19:21:40.017+0000,wineventlogs,rdp01.magnumtempus.financial,4624,Administrator,172.16.21.100
2022-02-19T19:21:46.031+0000,wineventlogs,rdp01.magnumtempus.financial,4624,Administrator,172.16.21.100
2022-02-19T19:23:26.688+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.21.100
2022-02-19T19:23:28.881+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:28.881+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:28.881+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:28.881+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.21.100
2022-02-19T19:23:29.015+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.50.110
2022-02-19T19:23:29.134+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.50.110
2022-02-19T19:23:29.134+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.50.110
2022-02-19T19:23:29.926+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:29.926+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:29.926+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:29.926+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:33.010+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:33.010+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:33.010+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:33.010+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.522+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:45.523+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.665+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.666+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.666+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.666+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.666+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.666+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.666+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.666+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.666+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.666+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.666+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.666+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:23:52.666+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:24:11.176+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.21.100
2022-02-19T19:24:13.296+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.21.100
2022-02-19T19:24:40.511+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.50.110
2022-02-19T19:26:01.970+0000,wineventlogs,dc.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:26:17.068+0000,wineventlogs,dc.magnumtempus.financial,4624,clarie.insigni,172.16.50.142
2022-02-19T19:26:20.335+0000,wineventlogs,files.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:26:20.335+0000,wineventlogs,files.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:26:20.335+0000,wineventlogs,files.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:26:20.335+0000,wineventlogs,files.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:28:48.957+0000,wineventlogs,dc.magnumtempus.financial,4624,brent.socium,172.16.50.141
2022-02-19T19:29:35.743+0000,wineventlogs,files.magnumtempus.financial,4624,timothy.vanidicus,172.16.50.140
2022-02-19T19:29:35.743+0000,wineventlogs,files.magnumtempus.financial,4624,timothy.vanidicus,172.16.50.140
2022-02-19T19:29:35.743+0000,wineventlogs,files.magnumtempus.financial,4624,timothy.vanidicus,172.16.50.140
2022-02-19T19:29:35.743+0000,wineventlogs,files.magnumtempus.financial,4624,timothy.vanidicus,172.16.50.140
2022-02-19T19:29:41.347+0000,wineventlogs,dc.magnumtempus.financial,4624,estevan.mcnullen,172.16.50.136
2022-02-19T19:31:09.465+0000,wineventlogs,files.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:31:09.465+0000,wineventlogs,files.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:31:09.465+0000,wineventlogs,files.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:31:09.465+0000,wineventlogs,files.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:31:22.523+0000,wineventlogs,dc02.magnumtempus.financial,4624,amanda.nuensis,172.16.50.130
2022-02-19T19:32:02.149+0000,wineventlogs,dc.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:32:02.149+0000,wineventlogs,dc.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:32:02.149+0000,wineventlogs,dc.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:32:02.149+0000,wineventlogs,dc.magnumtempus.financial,4624,kama.suppetia,172.16.50.135
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.035+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.036+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.036+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.036+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.036+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.036+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.036+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.036+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.036+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.036+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
2022-02-19T19:32:28.036+0000,wineventlogs,files.magnumtempus.financial,4625,Administrator,172.16.50.110
