"_raw","_time","community_id","conn_state",duration,eventtype,history,host,"id.orig_h","id.orig_p","id.resp_h","id.resp_p",index,linecount,"local_orig","local_resp","missed_bytes",name,notice,"orig_bytes","orig_ip_bytes","orig_pkts",peer,proto,punct,"resp_bytes","resp_ip_bytes","resp_pkts",service,source,sourcetype,"splunk_server","splunk_server_group",timestamp,ts,"tunnel_parents{}",uid
"{""ts"":1645302800.306136,""uid"":""CYYRKlfJsa1xZui99"",""id.orig_h"":""172.16.50.101"",""id.orig_p"":53282,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00327706336975,""orig_bytes"":1974,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2426,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CQzgmeD4vfoZD3PZ"",""CDbGSc3kUpnoGd7mS6""],""community_id"":""1:X3Qba8joNnj2hoHTCI6rLb0te8g=""}","2022-02-19T21:00:01.000+0000","1:X3Qba8joNnj2hoHTCI6rLb0te8g=",SF,"65.00327706336975",,ShADadfFr,sensor,"172.16.50.101",53282,"18.188.230.95",443,zeek,1,true,false,0,,,1974,2426,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302800.306136","CQzgmeD4vfoZD3PZ
CDbGSc3kUpnoGd7mS6",CYYRKlfJsa1xZui99
"{""ts"":1645302840.740418,""uid"":""CHpji41ycy5Pug3Zm6"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":50852,""id.resp_h"":""52.95.18.3"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.08913207054138184,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":19,""orig_ip_bytes"":2057,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""CPixSbwBmE5O1nPq7""],""community_id"":""1:MxuwiGRi1TVAl6FO7tbkzM6AW0c=""}","2022-02-19T21:00:01.000+0000","1:MxuwiGRi1TVAl6FO7tbkzM6AW0c=",SF,"0.08913207054138184",,ShAaDdFRfR,sensor,"172.16.55.120",50852,"52.95.18.3",443,zeek,1,true,false,0,,,1277,2057,19,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302840.740418",CPixSbwBmE5O1nPq7,CHpji41ycy5Pug3Zm6
"{""ts"":1645302810.540795,""uid"":""CFoCb24E7FonSsFP13"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":57972,""id.resp_h"":""52.95.20.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.016376972198486329,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":20,""orig_ip_bytes"":2097,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""CzUaHp2piqNuWtttV1""],""community_id"":""1:RiNhOP+pQtyalgLVAQpFcRdIbIw=""}","2022-02-19T21:00:01.000+0000","1:RiNhOP+pQtyalgLVAQpFcRdIbIw=",SF,"0.016376972198486329",,ShAaDdFRfR,sensor,"172.16.55.120",57972,"52.95.20.2",443,zeek,1,true,false,0,,,1277,2097,20,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302810.540795",CzUaHp2piqNuWtttV1,CFoCb24E7FonSsFP13
"{""ts"":1645302787.021125,""uid"":""C6Hnrbnv7SUeVl3Y3"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":57966,""id.resp_h"":""52.95.20.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.10131287574768067,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRf"",""orig_pkts"":20,""orig_ip_bytes"":2097,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""Cs8HVq1J7vHy34NHjc""],""community_id"":""1:sHsGTIYRRLTV6aQgsq0rlRtNif4=""}","2022-02-19T21:00:01.000+0000","1:sHsGTIYRRLTV6aQgsq0rlRtNif4=",SF,"0.10131287574768067",,ShAaDdFRf,sensor,"172.16.55.120",57966,"52.95.20.2",443,zeek,1,true,false,0,,,1277,2097,20,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302787.021125",Cs8HVq1J7vHy34NHjc,C6Hnrbnv7SUeVl3Y3
"{""ts"":1645302707.211483,""uid"":""CjoQh33nyTWHYGrO9k"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":37628,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00492596626282,""orig_bytes"":1926,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":14,""orig_ip_bytes"":2662,""resp_pkts"":14,""resp_ip_bytes"":1928,""tunnel_parents"":[""CYcdKm43aNuwYy2zug"",""CesN0SBGpiNg4KjWk""],""community_id"":""1:tZlmXMPpGyavd6NE0QeMPAaWUp0=""}","2022-02-19T21:00:01.000+0000","1:tZlmXMPpGyavd6NE0QeMPAaWUp0=",SF,"65.00492596626282",,ShADadfFr,sensor,"172.16.55.120",37628,"18.188.230.95",443,zeek,1,true,false,0,,,1926,2662,14,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1928,14,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302707.211483","CYcdKm43aNuwYy2zug
CesN0SBGpiNg4KjWk",CjoQh33nyTWHYGrO9k
"{""ts"":1645302704.979718,""uid"":""CpaVoO1S8Lykt809m"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50927,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00328397750855,""orig_bytes"":1942,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2394,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""C0XhGHGbcxnhjJvNb"",""CztjUp4Wn8Mr9GfA74""],""community_id"":""1:nRxCUN3nM9amjZGM/tXopBpNKB0=""}","2022-02-19T21:00:01.000+0000","1:nRxCUN3nM9amjZGM/tXopBpNKB0=",SF,"65.00328397750855",,ShADadfFr,sensor,"172.16.55.110",50927,"18.188.230.95",443,zeek,1,true,false,0,,,1942,2394,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302704.979718","C0XhGHGbcxnhjJvNb
CztjUp4Wn8Mr9GfA74",CpaVoO1S8Lykt809m
"{""ts"":1645302689.68228,""uid"":""CVZWzn2O0XSTYhIRU1"",""id.orig_h"":""172.16.50.100"",""id.orig_p"":51278,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00244188308716,""orig_bytes"":2006,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2458,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CgC2ZnzlD5mBrQSAf""],""community_id"":""1:Eeb8yA4V8nUdd6wjGC8/9lQnHVY=""}","2022-02-19T21:00:01.000+0000","1:Eeb8yA4V8nUdd6wjGC8/9lQnHVY=",SF,"65.00244188308716",,ShADadfFr,sensor,"172.16.50.100",51278,"18.188.230.95",443,zeek,1,true,false,0,,,2006,2458,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302689.68228",CgC2ZnzlD5mBrQSAf,CVZWzn2O0XSTYhIRU1
"{""ts"":1645302688.50264,""uid"":""C1xv6d2tD0e6rhxhml"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50452,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00059795379639,""orig_bytes"":1958,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2410,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""C0jM4lOsUyT960cMl"",""Cuv7gc1vARVKvEyOr8""],""community_id"":""1:Lfk9mXLNK7se2WkWc9J4hLi+syg=""}","2022-02-19T21:00:01.000+0000","1:Lfk9mXLNK7se2WkWc9J4hLi+syg=",SF,"65.00059795379639",,ShADadfFr,sensor,"172.16.50.110",50452,"18.188.230.95",443,zeek,1,true,false,0,,,1958,2410,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302688.50264","C0jM4lOsUyT960cMl
Cuv7gc1vARVKvEyOr8",C1xv6d2tD0e6rhxhml
"{""ts"":1645302748.524078,""uid"":""Cyn2Hf2VIP9vWLZBYd"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":50750,""id.resp_h"":""52.95.18.3"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.020657062530517579,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":19,""orig_ip_bytes"":2057,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""Cr7Wf6136rgs60hEQf""],""community_id"":""1:gweDlpbzD417dlbUH5TLbFii+xk=""}","2022-02-19T21:00:01.000+0000","1:gweDlpbzD417dlbUH5TLbFii+xk=",SF,"0.020657062530517579",,ShAaDdFRfR,sensor,"172.16.55.120",50750,"52.95.18.3",443,zeek,1,true,false,0,,,1277,2057,19,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302748.524078",Cr7Wf6136rgs60hEQf,Cyn2Hf2VIP9vWLZBYd
"{""ts"":1645302667.755094,""uid"":""C32lRX12Kx3P6XBuNl"",""id.orig_h"":""172.16.50.101"",""id.orig_p"":53268,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00524306297302,""orig_bytes"":1990,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2442,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""COwfYRVHXDVxIHHkd"",""COXTBb47VAO0b37Qjk""],""community_id"":""1:rD0zofAwFDF/x/vlzvdk25U+sn4=""}","2022-02-19T21:00:01.000+0000","1:rD0zofAwFDF/x/vlzvdk25U+sn4=",SF,"65.00524306297302",,ShADadfFr,sensor,"172.16.50.101",53268,"18.188.230.95",443,zeek,1,true,false,0,,,1990,2442,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302667.755094","COwfYRVHXDVxIHHkd
COXTBb47VAO0b37Qjk",C32lRX12Kx3P6XBuNl
"{""ts"":1645302732.620085,""uid"":""ClBXsK2Zx6be1f6ST"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":36098,""id.resp_h"":""52.95.16.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.016463041305541993,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":19,""orig_ip_bytes"":2057,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""CUndi33JrY4aZH48E9""],""community_id"":""1:d/e9E7EziV1zE8xtmzPI2qucNl0=""}","2022-02-19T21:00:01.000+0000","1:d/e9E7EziV1zE8xtmzPI2qucNl0=",SF,"0.016463041305541993",,ShAaDdFRfR,sensor,"172.16.55.120",36098,"52.95.16.2",443,zeek,1,true,false,0,,,1277,2057,19,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302732.620085",CUndi33JrY4aZH48E9,ClBXsK2Zx6be1f6ST
"{""ts"":1645302392.195058,""uid"":""CaxkiP3kpPOycsRVl7"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":49747,""id.resp_h"":""40.83.247.108"",""id.resp_p"":443,""proto"":""tcp"",""duration"":0.10056900978088379,""orig_bytes"":72,""resp_bytes"":173,""conn_state"":""OTH"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""DdA"",""orig_pkts"":2,""orig_ip_bytes"":152,""resp_pkts"":1,""resp_ip_bytes"":213,""tunnel_parents"":[""C12HYl32tU3pv79dH7""],""community_id"":""1:CieiV9wk0w3Ru4lZcbBhCe8Il0M=""}","2022-02-19T21:00:01.000+0000","1:CieiV9wk0w3Ru4lZcbBhCe8Il0M=",OTH,"0.10056900978088379",,DdA,sensor,"172.16.55.110",49747,"40.83.247.108",443,zeek,1,true,false,0,,,72,152,2,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",173,213,1,,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302392.195058",C12HYl32tU3pv79dH7,CaxkiP3kpPOycsRVl7
"{""ts"":1645302686.504959,""uid"":""CZO9AE1egoOx9OSMqe"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":57834,""id.resp_h"":""52.95.20.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.024840831756591798,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":19,""orig_ip_bytes"":2057,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""C150lvrheU9vYrnh""],""community_id"":""1:lBpCt16bg6ILyuaWQFCmRaZXG5U=""}","2022-02-19T21:00:01.000+0000","1:lBpCt16bg6ILyuaWQFCmRaZXG5U=",SF,"0.024840831756591798",,ShAaDdFRfR,sensor,"172.16.55.120",57834,"52.95.20.2",443,zeek,1,true,false,0,,,1277,2057,19,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302686.504959",C150lvrheU9vYrnh,CZO9AE1egoOx9OSMqe
"{""ts"":1645302678.817274,""uid"":""CV6gFB4CikBAmLOWSi"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":57828,""id.resp_h"":""52.95.20.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.09513092041015625,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":18,""orig_ip_bytes"":2017,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""Cwifjz4hTGF7VOmTkl""],""community_id"":""1:LG9iRZ01EU4QFBtXYXsrrG7Q7u0=""}","2022-02-19T21:00:01.000+0000","1:LG9iRZ01EU4QFBtXYXsrrG7Q7u0=",SF,"0.09513092041015625",,ShAaDdFRfR,sensor,"172.16.55.120",57828,"52.95.20.2",443,zeek,1,true,false,0,,,1277,2017,18,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302678.817274",Cwifjz4hTGF7VOmTkl,CV6gFB4CikBAmLOWSi
"{""ts"":1645302581.801815,""uid"":""CkMC7p4nmRT7cibRrg"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50925,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00224089622498,""orig_bytes"":1990,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2442,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CfB9fNFFpT9VL6b0b"",""C4mBYx24akqAYVW8Vh""],""community_id"":""1:wa/yMO23dV+NKKxkEY8fHvfhxoI=""}","2022-02-19T21:00:01.000+0000","1:wa/yMO23dV+NKKxkEY8fHvfhxoI=",SF,"65.00224089622498",,ShADadfFr,sensor,"172.16.55.110",50925,"18.188.230.95",443,zeek,1,true,false,0,,,1990,2442,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302581.801815","CfB9fNFFpT9VL6b0b
C4mBYx24akqAYVW8Vh",CkMC7p4nmRT7cibRrg
"{""ts"":1645302572.16421,""uid"":""CKIHkt4XuM2pI9jsj2"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":37490,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00453400611878,""orig_bytes"":1926,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":14,""orig_ip_bytes"":2662,""resp_pkts"":14,""resp_ip_bytes"":1928,""tunnel_parents"":[""CXognj1lo0f7D4kWDc"",""CIjPLp32Awm54rxC97""],""community_id"":""1:hQI/SYv1mMlisIv5/KgIl7cqOn0=""}","2022-02-19T21:00:01.000+0000","1:hQI/SYv1mMlisIv5/KgIl7cqOn0=",SF,"65.00453400611878",,ShADadfFr,sensor,"172.16.55.120",37490,"18.188.230.95",443,zeek,1,true,false,0,,,1926,2662,14,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1928,14,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302572.16421","CXognj1lo0f7D4kWDc
CIjPLp32Awm54rxC97",CKIHkt4XuM2pI9jsj2
"{""ts"":1645302624.632548,""uid"":""COf4nZnz70WJV1w05"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":35966,""id.resp_h"":""52.95.16.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.0859689712524414,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":19,""orig_ip_bytes"":2057,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""C6NhiX3cwKAuWE9lQg""],""community_id"":""1:XxIBmwERTv7kmOHYSEbRGcPkqkE=""}","2022-02-19T21:00:01.000+0000","1:XxIBmwERTv7kmOHYSEbRGcPkqkE=",SF,"0.0859689712524414",,ShAaDdFRfR,sensor,"172.16.55.120",35966,"52.95.16.2",443,zeek,1,true,false,0,,,1277,2057,19,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302624.632548",C6NhiX3cwKAuWE9lQg,COf4nZnz70WJV1w05
"{""ts"":1645302624.61073,""uid"":""CJEmT51IPk9KTQHmLe"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":35960,""id.resp_h"":""52.95.16.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.016656160354614259,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":19,""orig_ip_bytes"":2057,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""Cka5mBUyATqmxhPZc""],""community_id"":""1:Rs95mFR/w0fBOfKlEqVmKoLpYGw=""}","2022-02-19T21:00:01.000+0000","1:Rs95mFR/w0fBOfKlEqVmKoLpYGw=",SF,"0.016656160354614259",,ShAaDdFRfR,sensor,"172.16.55.120",35960,"52.95.16.2",443,zeek,1,true,false,0,,,1277,2057,19,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302624.61073",Cka5mBUyATqmxhPZc,CJEmT51IPk9KTQHmLe
"{""ts"":1645302553.813808,""uid"":""CRF2Rj3FTnS9EoLPSf"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50446,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.0000741481781,""orig_bytes"":1942,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2394,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CG2ZZu2tyCPDLDyGM4"",""CjDKc31NYsR7BD56r8""],""community_id"":""1:/mmuyIleu6fw6NbZ2NEz74+R4AI=""}","2022-02-19T21:00:01.000+0000","1:/mmuyIleu6fw6NbZ2NEz74+R4AI=",SF,"65.0000741481781",,ShADadfFr,sensor,"172.16.50.110",50446,"18.188.230.95",443,zeek,1,true,false,0,,,1942,2394,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302553.813808","CG2ZZu2tyCPDLDyGM4
CjDKc31NYsR7BD56r8",CRF2Rj3FTnS9EoLPSf
"{""ts"":1645302551.849149,""uid"":""ClYApm1ueAN8N1UNRl"",""id.orig_h"":""172.16.50.100"",""id.orig_p"":51259,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00462293624878,""orig_bytes"":2006,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2458,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CgC2ZnzlD5mBrQSAf""],""community_id"":""1:mKjT2LNzNbqEJE/4+3FqF/CfC34=""}","2022-02-19T21:00:01.000+0000","1:mKjT2LNzNbqEJE/4+3FqF/CfC34=",SF,"65.00462293624878",,ShADadfFr,sensor,"172.16.50.100",51259,"18.188.230.95",443,zeek,1,true,false,0,,,2006,2458,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302551.849149",CgC2ZnzlD5mBrQSAf,ClYApm1ueAN8N1UNRl
"{""ts"":1645302534.806121,""uid"":""ClQ5E647OzWC8Pe9Qf"",""id.orig_h"":""172.16.50.101"",""id.orig_p"":61824,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00110578536988,""orig_bytes"":1990,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2442,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""C20dqs4N79KUa9v5mh"",""CMKopR3TeqFyf2RtTd""],""community_id"":""1:LoT0K5j1orBZduFIl45aitoHObk=""}","2022-02-19T21:00:01.000+0000","1:LoT0K5j1orBZduFIl45aitoHObk=",SF,"65.00110578536988",,ShADadfFr,sensor,"172.16.50.101",61824,"18.188.230.95",443,zeek,1,true,false,0,,,1990,2442,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302534.806121","C20dqs4N79KUa9v5mh
CMKopR3TeqFyf2RtTd",ClQ5E647OzWC8Pe9Qf
